age,income,credit_score,loan_status,education_Bachelor,education_High School,education_Master,education_PhD,city_Chicago,city_Houston,city_Los Angeles,city_New York
68,50737.802307288934,719.0,1,False,False,True,False,True,False,False,False
28,43982.0,591.0,1,False,False,False,True,False,False,False,True
40,75492.0,644.0,1,False,False,False,True,True,False,False,False
43,66170.0,626.0,1,True,False,False,False,False,False,True,False
51,40866.0,680.0,1,True,False,False,False,False,False,False,True
63,36247.0,678.0,0,False,False,False,True,False,False,False,True
51,70739.0,604.0,1,True,False,False,False,False,False,True,False
46,74900.0,682.0,0,False,False,True,False,False,True,False,False
21,17086.0,630.0,1,True,False,False,False,False,True,False,False
34,51392.0,609.0,1,True,False,False,False,False,False,True,False
52,46221.0,649.0,1,False,False,False,True,False,False,True,False
30,59736.0,576.0,1,False,False,False,True,True,False,False,False
58,50737.802307288934,696.0,1,False,True,False,False,False,False,False,True
56,42739.0,647.0,1,False,True,False,False,True,False,False,False
32,19089.0,648.0,1,False,False,False,True,False,False,True,False
46,58685.0,645.0,1,True,False,False,False,True,False,False,False
46,70849.0,732.0,1,True,False,False,False,False,False,True,False
28,45443.0,725.0,0,False,True,False,False,True,False,False,False
69,39424.0,717.0,1,False,True,False,False,True,False,False,False
49,43441.0,645.0,1,False,True,False,False,False,True,False,False
19,62753.0,649.4025223331581,0,False,False,True,False,False,False,True,False
64,50737.802307288934,649.0,1,False,False,True,False,True,False,False,False
31,54931.0,665.0,1,False,True,False,False,False,False,False,True
37,50417.0,690.0,1,True,False,False,False,True,False,False,False
39,48869.0,665.0,0,False,True,False,False,True,False,False,False
28,60519.0,598.0,1,False,False,True,False,False,False,False,True
44,42821.0,623.0,1,True,False,False,False,False,False,True,False
20,43541.0,618.0,1,False,False,True,False,False,True,False,False
34,61964.0,649.4025223331581,0,True,False,False,False,False,True,False,False
61,35196.0,678.0,0,False,False,True,False,False,True,False,False
45,50737.802307288934,684.0,1,True,False,False,False,False,False,False,True
46,31095.0,665.0,1,True,False,False,False,True,False,False,False
38,62735.0,547.0,0,True,False,False,False,False,False,True,False
64,48421.0,563.0,0,False,False,True,False,True,False,False,False
33,30295.0,642.0,0,False,False,False,True,False,True,False,False
54,62807.0,654.0,1,False,False,True,False,True,False,False,False
37,41666.0,712.0,0,False,False,True,False,False,False,False,True
23,36924.0,653.0,0,False,False,False,True,False,False,False,True
36,47064.0,601.0,0,True,False,False,False,False,False,True,False
22,72180.0,683.0,1,True,False,False,False,False,False,True,False
20,44075.0,649.0,1,False,False,True,False,False,True,False,False
18,58630.0,629.0,0,False,False,False,True,False,False,True,False
55,60906.0,569.0,1,True,False,False,False,True,False,False,False
32,56649.0,654.0,0,True,False,False,False,False,False,False,True
51,69066.0,661.0,0,True,False,False,False,False,False,False,True
52,50737.802307288934,600.0,1,False,True,False,False,False,False,False,True
66,34349.0,687.0,1,False,False,False,True,False,False,True,False
42,34055.0,682.0,1,False,False,True,False,False,False,False,True
41,47832.0,652.0,0,False,True,False,False,False,False,False,True
29,50737.802307288934,650.0,1,False,False,True,False,False,False,False,True
35,52213.0,697.0,1,True,False,False,False,False,True,False,False
32,51154.0,668.0,1,False,False,True,False,False,True,False,False
61,65278.0,614.0,0,False,True,False,False,False,False,True,False
33,54367.0,640.0,1,False,True,False,False,False,False,False,True
44,43757.0,677.0,1,True,False,False,False,False,False,True,False
25,56162.0,548.0,1,True,False,False,False,False,False,False,True
63,34547.0,603.0,0,False,True,False,False,False,False,False,True
42,49427.0,684.0,1,False,False,True,False,False,False,False,True
34,54791.0,710.0,0,False,False,True,False,False,False,True,False
46,51939.0,701.0,1,False,False,False,True,False,False,True,False
25,56225.0,694.0,0,False,False,True,False,False,False,False,True
32,40339.0,656.0,1,False,False,True,False,True,False,False,False
44,67280.0,598.0,0,False,False,False,True,False,False,True,False
63,77332.0,640.0,0,False,False,True,False,False,True,False,False
67,25959.0,550.0,0,True,False,False,False,False,False,True,False
69,31766.0,715.0,0,False,False,False,True,False,False,False,True
24,50646.0,609.0,1,False,False,False,True,True,False,False,False
20,46151.0,623.0,1,False,False,False,True,False,False,False,True
